N	real_index	SN
1	1421	-0.971417
1	1422	-4.83419
1	1423	1.69508
1	1424	0.496913
1	1425	0.212413
1	1426	-1.68362
1	1427	-0.0321919
1	1428	0.0541453
1	1429	0.273619
1	1430	-11.6116
1	1431	0.93688
1	1432	-0.732726
1	1433	-41.3569
1	1434	-0.629732
1	1435	0.910763
1	1436	0.216068
1	1437	-0.935419
1	1438	1.19486
1	1439	0.437966
1	1440	-0.352995
1	1441	-2.58445
1	1442	1.50079
1	1443	-0.149525
1	1444	271.666
1	1445	-1.48864
1	1446	0.666116
1	1447	-0.683968
1	1448	-3.54531
1	1449	1.36747
1	1450	-2.49018
1	1451	1.66539
1	1452	6.75787
1	1453	0.270045
1	1454	1.36984
1	1455	0.0449853
1	1456	-0.945062
1	1457	1.55074
1	1458	-0.834626
1	1459	-0.331359
1	1460	-7.61107
1	1461	8.96667
1	1462	-2.55335
1	1463	-81.7185
1	1464	-1.82901
1	1465	1.94981
1	1466	1.70896
1	1467	1.05468
1	1468	-2.22321
1	1469	-0.342544
1	1470	-1.66542
1	1471	-0.100977
1	1472	-0.180484
1	1473	-3.16173
1	1474	0.135608
1	1475	0.462857
1	1476	-0.18854
1	1477	0.884345
1	1478	-0.390485
1	1479	-11.564
1	1480	9.11358
1	1481	0.362552
1	1482	0.232121
1	1483	3.68296
1	1484	-0.557507
1	1485	1.59235
1	1486	0.201036
1	1487	1.2382
1	1488	-2.9324
1	1489	1.34364
1	1490	-2.14776
1	1491	-0.813215
1	1492	16.7077
1	1493	0.604494
1	1494	-3.44282
1	1495	5.52075
1	1496	0.475681
1	1497	1.69424
1	1498	-0.507329
1	1499	0.810243
1	1500	-1.45333
1	1501	-0.311463
1	1502	3.95637
1	1503	-0.330261
1	1504	-0.269622
1	1505	0.52161
1	1506	-9.06668
1	1507	0.716882
1	1508	0.253429
1	1509	0.012944
1	1510	1.38011
1	1511	-0.595417
1	1512	-1.90106
1	1513	-4.99573
1	1514	5.89808
1	1515	-1.58152
1	1516	-1.546
1	1517	-0.458551
1	1518	-0.12292
1	1519	-0.48391
1	1520	3.63119
1	1521	-7.60275
1	1522	1.05467
1	1523	0.806381
1	1524	-0.95393
1	1525	-0.627851
1	1526	0.519893
1	1527	-2.91036
1	1528	0.517342
1	1529	2.74429
1	1530	0.606715
1	1531	2.12563
1	1532	-8.58189
1	1533	0.315022
1	1534	-1.26551
1	1535	0.388863
1	1536	-0.575535
1	1537	36.7626
1	1538	-0.409276
1	1539	6.55977
1	1540	0.0216338
1	1541	-0.536208
1	1542	-0.92808
1	1543	-69.6408
1	1544	6.48916
1	1545	-2.49358
1	1546	-0.452844
1	1547	1.07074
1	1548	-0.607267
1	1549	1.55793
1	1550	2.50915
1	1551	5.16564
1	1552	0.333153
1	1553	-10.581
1	1554	-0.137462
1	1555	-4.03869
1	1556	-3.50006
1	1557	-1.6007
1	1558	-0.500386
1	1559	-1.71697
1	1560	0.284198
1	1561	1.34025
1	1562	-0.127381
1	1563	-0.68633
1	1564	-2.85899
1	1565	0.984103
1	1566	-1.04429
1	1567	-6.1467
1	1568	-1.56464
1	1569	2.77143
1	1570	0.407691
1	1571	-0.313806
1	1572	1.75091
1	1573	1.32133
1	1574	-2.43422
1	1575	-0.550204
1	1576	-0.457506
1	1577	-1.15434
1	1578	0.187052
1	1579	-88.5773
1	1580	2.91307
1	1581	1.18329
1	1582	2.25331
1	1583	2.24303
1	1584	-0.245593
1	1585	0.376271
1	1586	1.62976
1	1587	0.405292
1	1588	-0.00148805
1	1589	2.05843
1	1590	1.90783
1	1591	0.470814
1	1592	1.50392
1	1593	4.2292
1	1594	-0.68268
1	1595	1.87539
1	1596	1.20421
1	1597	-18.5353
1	1598	-0.599295
1	1599	4.7342
1	1600	-2.16617
1	1601	-2.84097
1	1602	4.54378
1	1603	-4.8503
1	1604	-1.24751
1	1605	0.283947
1	1606	0.585336
1	1607	-0.371202
1	1608	0.102075
1	1609	0.564027
1	1610	41.32
1	1611	-2.43413
1	1612	25.598
1	1613	-2.05231
1	1614	0.875292
1	1615	2.413
1	1616	-10.5173
1	1617	0.548456
1	1618	1.18563
1	1619	-0.663426
1	1620	0.358705
1	1621	1.66771
1	1622	-2.08822
1	1623	6.49482
1	1624	1.22381
1	1625	-0.0912301
1	1626	0.626003
1	1627	0.771078
1	1628	0.697112
1	1629	7.0417
1	1630	0.865878
1	1631	-12.3781
1	1632	-1.29833
1	1633	-0.0191486
1	1634	-0.87745
1	1635	0.12758
1	1636	-2.13368
1	1637	-0.186213
1	1638	-0.176462
1	1639	-2.59887
1	1640	-0.681151
1	1641	2.2641
1	1642	-0.65344
1	1643	-0.362057
1	1644	-0.368906
1	1645	-6.13718
1	1646	1.66238
1	1647	-41.9378
1	1648	-0.228735
1	1649	2.32883
1	1650	0.645357
1	1651	-0.312702
1	1652	0.687357
1	1653	1.0223
1	1654	1.3522
1	1655	3.95688
1	1656	1.50918
1	1657	-3.06976
1	1658	0.416631
1	1659	-0.278088
1	1660	0.323911
1	1661	0.203143
1	1662	-1.6215
1	1663	-0.128013
1	1664	-0.971132
1	1665	1.2794
1	1666	0.886973
1	1667	2.22888
1	1668	-29.7368
1	1669	-1.71955
1	1670	-4.26712
1	1671	-0.134193
1	1672	14.9951
1	1673	0.67608
1	1674	-1.81681
1	1675	1.40651
1	1676	-0.756218
1	1677	-0.594937
1	1678	0.320398
1	1679	0.52089
1	1680	1.6895
1	1681	1.57654
1	1682	0.279097
1	1683	1.22134
1	1684	-64.669
1	1685	0.43795
1	1686	-3.90453
1	1687	0.366338
1	1688	0.0459476
1	1689	-4.75369
1	1690	-0.318558
1	1691	0.159257
1	1692	0.860934
1	1693	-0.200625
1	1694	-2.28556
1	1695	-1.21413
1	1696	-0.266152
1	1697	-2.46411
1	1698	-0.303855
1	1699	0.345274
1	1700	-0.0416968
1	1701	-2.62741
1	1702	0.0489074
1	1703	-1.27707
1	1704	-2.3834
1	1705	0.30042
1	1706	-0.910854
1	1707	-0.729375
1	1708	-3.91804
1	1709	0.183071
1	1710	1.17101
1	1711	0.804442
1	1712	-0.309422
1	1713	-1.74092
1	1714	0.0539297
1	1715	-4.1924
1	1716	-0.320061
1	1717	1.14529
1	1718	-3.45227
1	1719	0.203017
1	1720	1.92332
1	1721	1.02595
1	1722	2.25868
1	1723	0.382604
1	1724	0.615293
1	1725	9.72829
1	1726	0.864177
1	1727	-0.977102
1	1728	5.98488
1	1729	-1.30023
1	1730	2.32053
1	1731	-1.28209
1	1732	-3.103
1	1733	4.23727
1	1734	1.35211
1	1735	2.10393
1	1736	0.557304
1	1737	1.43644
1	1738	5.41746
1	1739	-0.179911
1	1740	-4.42074
1	1741	0.650956
1	1742	1.60927
1	1743	3.96142
1	1744	4.51368
1	1745	-4.4717
1	1746	2.42808
1	1747	0.0199283
1	1748	0.754873
1	1749	0.277979
1	1750	1.84282
1	1751	-0.274438
1	1752	1.96719
1	1753	0.632922
1	1754	1.00799
1	1755	1.88217
1	1756	1.81672
1	1757	0.414096
1	1758	-0.193189
1	1759	-1.20181
1	1760	-0.227583
1	1761	-1.12557
1	1762	-1.07659
1	1763	0.432502
1	1764	-2.04249
1	1765	0.353779
1	1766	-1.39326
1	1767	-1.05307
1	1768	20.7738
1	1769	-0.275451
1	1770	2.44495
1	1771	0.476269
1	1772	-0.50413
1	1773	-1.29538
1	1774	0.288927
1	1775	-0.984385
1	1776	-0.534139
1	1777	1.44776
1	1778	3.69543
1	1779	0.0500099
1	1780	2.28711
1	1781	-1.35067
1	1782	-0.687305
1	1783	3.09573
1	1784	-74.803
1	1785	4.36689
1	1786	0.96509
1	1787	-7.67707
1	1788	-0.543345
1	1789	-0.701744
1	1790	-0.108417
1	1791	2.25833
1	1792	-0.319922
1	1793	-0.223689
1	1794	1.46562
1	1795	-1.5497
1	1796	1.97169
1	1797	4.97478
1	1798	3.08614
1	1799	-2.25841
1	1800	-0.719075
1	1801	-0.334322
1	1802	-0.923655
1	1803	2.09656
1	1804	0.287875
1	1805	6.32017
1	1806	-1.82346
1	1807	0.0594819
1	1808	-1.53026
1	1809	0.237649
1	1810	-0.690614
1	1811	-2.26774
1	1812	2.87741
1	1813	2.93525
1	1814	-0.242444
1	1815	-1.06975
1	1816	-1.01071
1	1817	-7.33529
1	1818	-0.230209
1	1819	-0.216346
1	1820	-0.00775884
1	1821	0.988016
1	1822	1.49029
1	1823	-8.26643
1	1824	-0.386565
1	1825	-0.400252
1	1826	-0.719082
1	1827	0.666123
1	1828	1.48678
1	1829	-1.68309
1	1830	-3.1454
1	1831	0.652923
1	1832	-3.41656
1	1833	0.37866
1	1834	-0.848608
1	1835	1.83745
1	1836	2.70459
1	1837	-0.454038
1	1838	4.20044
1	1839	-5.28223
1	1840	5.41872
1	1841	-0.0384315
1	1842	1.25986
1	1843	-2.84943
1	1844	0.113511
1	1845	-0.556528
1	1846	-6.07503
1	1847	3.02143
1	1848	0.484757
1	1849	-0.48674
1	1850	-8.04664
1	1851	0.0520821
1	1852	1.43123
1	1853	-11.8108
1	1854	-3.36363
1	1855	-0.624559
1	1856	-0.791993
1	1857	8.00429
1	1858	0.582227
1	1859	1.94901
1	1860	0.742794
1	1861	-3.45987
1	1862	0.219358
1	1863	1.08119
1	1864	0.800788
1	1865	0.926289
1	1866	2.55742
1	1867	2.02026
1	1868	0.53856
1	1869	-0.151109
1	1870	2.23866
1	1871	0.250588
1	1872	-0.721283
1	1873	1.24802
1	1874	2.76592
1	1875	1.45163
1	1876	1.1964
1	1877	0.62852
1	1878	3.33582
1	1879	0.96149
1	1880	0.662395
1	1881	1.09465
1	1882	-4.31562
1	1883	4.37921
1	1884	-0.136249
1	1885	-2.83786
1	1886	-8.30306
1	1887	-0.603328
1	1888	-1.03698
1	1889	-8.82641
1	1890	0.00178288
1	1891	3.25542
1	1892	-0.896557
1	1893	-0.497092
1	1894	0.748873
1	1895	-1.76941
1	1896	-1.53324
1	1897	-2.55024
1	1898	13.6508
1	1899	3.64462
1	1900	0.0539114
1	1901	-1.16804
1	1902	-8.32098
1	1903	-2.7456
1	1904	-0.812927
1	1905	-1.25376
1	1906	1.18994
1	1907	2.18059
1	1908	-4.08972
1	1909	-0.224341
1	1910	-0.167136
1	1911	0.234978
1	1912	-0.896945
1	1913	7.09209
1	1914	0.801608
1	1915	-0.694853
1	1916	-0.443608
1	1917	-0.0639335
1	1918	0.837732
1	1919	0.29091
1	1920	1.54795
1	1921	1.46958
1	1922	-15.1051
1	1923	0.0807705
1	1924	0.220577
1	1925	-1.58521
1	1926	-64.0019
1	1927	0.791253
1	1928	-4.91919
1	1929	0.384249
1	1930	2.38011
1	1931	0.153661
1	1932	-1.27251
1	1933	0.978153
1	1934	-0.846447
1	1935	-2.33604
1	1936	-0.799341
1	1937	0.408606
1	1938	-2.09311
1	1939	0.228865
1	1940	-0.398999
1	1941	-1.51953
1	1942	0.815632
1	1943	-9.93939
1	1944	-0.811656
1	1945	-4.3504
1	1946	-2.48977
1	1947	-1.67472
1	1948	0.920233
1	1949	2.02
1	1950	-0.0426011
1	1951	-2.53763
1	1952	0.383032
1	1953	2.79372
1	1954	0.529697
1	1955	13.0183
1	1956	0.0970388
1	1957	-0.540882
1	1958	-10.5483
1	1959	-1.02612
1	1960	0.112926
1	1961	-0.473434
1	1962	-2.73221
1	1963	-7.96609
1	1964	0.185125
1	1965	0.937905
1	1966	-2.82507
1	1967	1.12225
1	1968	-12.9549
1	1969	0.953644
1	1970	-1.38865
1	1971	-4.75337
1	1972	4.09936
1	1973	-1.92243
1	1974	-1.78363
1	1975	3.38634
1	1976	2.83373
1	1977	1.6479
1	1978	0.0684951
1	1979	1.46674
1	1980	-2.29027
1	1981	4.7541
1	1982	0.287342
1	1983	0.224497
1	1984	-0.668579
1	1985	-6.83914
1	1986	-1.42753
1	1987	0.102733
1	1988	0.919642
1	1989	-0.0217523
1	1990	1.52786
1	1991	-0.085632
1	1992	0.335925
1	1993	-0.142681
1	1994	0.36992
1	1995	-1.39579
1	1996	-0.285771
1	1997	1.14485
1	1998	2.43073
1	1999	-1.36542
1	2000	-0.430333
1	2001	-1.79435
1	2002	1.1208
1	2003	-1.09989
1	2004	1.39787
1	2005	0.0245589
1	2006	-0.347035
1	2007	1.56405
1	2008	-0.25062
1	2009	-5.31398
1	2010	-1.74351
1	2011	-1.71607
1	2012	-3.69341
1	2013	-0.948983
1	2014	0.176705
1	2015	-6.07594
1	2016	-6.35364
1	2017	0.530318
1	2018	0.141993
1	2019	-1.77873
1	2020	0.0384328
1	2021	1.36049
1	2022	0.985348
1	2023	0.864285
1	2024	-0.168824
1	2025	0.50471
1	2026	-1.73477
1	2027	0.428749
1	2028	0.537966
1	2029	-1093.02
1	2030	-4.45147
1	2031	-2.2725
1	2032	-3.64474
1	2033	0.020468
1	2034	-0.19076
1	2035	-0.315234
1	2036	-0.71535
1	2037	0.221747
1	2038	3.97161
1	2039	-0.892708
1	2040	4.06663
1	2041	0.953448
1	2042	-2.93451
1	2043	1.0233
1	2044	-1.15215
1	2045	-2.81136
1	2046	-1.02935
1	2047	0.219992
1	2048	-0.961373
1	2049	2.00778
1	2050	-5.35647
1	2051	-0.139132
1	2052	-0.845838
1	2053	3.05916
1	2054	3.07594
1	2055	0.303512
1	2056	4.39519
1	2057	4.10944
1	2058	-0.970807
1	2059	0.0471441
1	2060	-1.16422
1	2061	-0.0034137
1	2062	2.48756
1	2063	-0.222239
1	2064	-0.140318
1	2065	1.4187
1	2066	1.6327
1	2067	1.1212
1	2068	-14.8063
1	2069	1.32557
1	2070	1.92339
1	2071	-3.16765
1	2072	-0.419739
1	2073	-0.22781
1	2074	1.439
1	2075	0.134583
1	2076	5.32516
1	2077	-0.0213242
1	2078	0.41955
1	2079	-3.26624
1	2080	2.00475
1	2081	-0.421235
1	2082	-0.142343
1	2083	1.52198
1	2084	-1.71255
1	2085	-1.43338
1	2086	1.69508
1	2087	-0.240148
1	2088	-1.0316
1	2089	-6.53072
1	2090	-1.2771
1	2091	3.13578
1	2092	-2.28911
1	2093	-2.0383
1	2094	4.99962
1	2095	2.97127
1	2096	1.66808
1	2097	-6.11922
1	2098	2.84459
1	2099	0.320732
1	2100	1.03113
1	2101	0.297501
1	2102	0.0506681
1	2103	-0.66133
1	2104	0.0874799
1	2105	-2.02871
1	2106	0.363217
1	2107	2.94433
1	2108	0.0856667
1	2109	-1.40604
1	2110	-0.922186
1	2111	-0.842305
1	2112	2.11752
1	2113	-3.65896
1	2114	-0.615945
1	2115	3.33666
1	2116	5.72246
1	2117	-0.207968
1	2118	1.8115
1	2119	0.900017
1	2120	0.857917
1	2121	-4.73418
1	2122	0.816526
1	2123	-0.0202115
1	2124	0.0956592
1	2125	-3.70561
1	2126	-0.714293
1	2127	-1.8332
1	2128	-8.02097
1	2129	10.64
1	2130	-0.350733
1	2131	-1.51887
1	2132	-1.86894
1	2133	8.1712
1	2134	-2.31964
1	2135	-0.71158
1	2136	-0.259681
1	2137	0.915809
1	2138	-21.8695
1	2139	-0.0514207
1	2140	3.46682
1	2141	3.20855
1	2142	0.038593
1	2143	1.20362
1	2144	-0.314339
1	2145	-1.16981
1	2146	-1.2073
1	2147	-0.426504
1	2148	-1.87571
1	2149	0.515948
1	2150	0.678269
1	2151	-0.0894298
1	2152	1.24362
1	2153	0.916574
1	2154	0.449262
1	2155	7.30734
1	2156	1.47627
1	2157	1.05735
1	2158	0.420729
1	2159	0.746402
1	2160	0.982265
1	2161	9.06117
1	2162	-0.443098
1	2163	0.166623
1	2164	-1.65582
1	2165	5.71746
1	2166	-0.628433
1	2167	-0.247497
1	2168	0.0215792
1	2169	0.476202
1	2170	1.35917
1	2171	-1.22579
1	2172	2.09563
1	2173	-0.359741
1	2174	-0.209058
1	2175	-1.00118
1	2176	-2.53876
1	2177	-0.609907
1	2178	-0.56415
1	2179	1.23287
1	2180	0.285032
1	2181	-0.353471
1	2182	1.25278
1	2183	-1.42762
1	2184	-19.8842
1	2185	3.57166
1	2186	-1.72447
1	2187	0.881818
1	2188	0.706711
1	2189	0.0479289
1	2190	0.150546
1	2191	-7.73364
1	2192	0.53957
1	2193	-0.865626
1	2194	0.960901
1	2195	4.36822
1	2196	-0.983956
1	2197	3.31528
1	2198	0.692152
1	2199	17.441
1	2200	-0.0838485
1	2201	-2.23198
1	2202	21.9399
1	2203	-1.46203
1	2204	0.855924
1	2205	1.24943
1	2206	-0.28805
1	2207	4.37365
1	2208	7.46271
1	2209	1.77193
1	2210	1.13586
1	2211	2.43384
1	2212	24.8211
1	2213	-0.818493
1	2214	1.51683
1	2215	-3.00644
1	2216	-0.183222
1	2217	2.45229
1	2218	-0.42266
1	2219	-0.534531
1	2220	-0.395738
1	2221	1.15018
1	2222	-0.783873
1	2223	91.6911
1	2224	0.520705
1	2225	-0.687472
1	2226	-19.4175
1	2227	10.8324
1	2228	-0.609352
1	2229	0.424697
1	2230	-0.686741
1	2231	0.32653
1	2232	0.588578
1	2233	36.7969
1	2234	0.472705
1	2235	0.411562
1	2236	0.845418
1	2237	3.26499
1	2238	-0.0787414
1	2239	2.61399
1	2240	-0.395265
1	2241	-0.17898
1	2242	-0.430167
1	2243	-12.866
1	2244	-6.60496
1	2245	3.35958
1	2246	1.94554
1	2247	9.87364
1	2248	3.32167
1	2249	0.340816
1	2250	76.333
1	2251	-1.02655
1	2252	0.640468
1	2253	1.10525
1	2254	-0.096985
1	2255	-2.03798
1	2256	1.53925
1	2257	-1.33839
1	2258	-22.7493
1	2259	1.01383
1	2260	0.192127
1	2261	-1.18436
1	2262	-1.88976
1	2263	6.88949
1	2264	-1.31072
1	2265	0.385886
1	2266	-0.00275738
1	2267	1.60908
1	2268	0.788241
1	2269	0.537597
1	2270	-0.491515
1	2271	2.59832
1	2272	8.59862
1	2273	-3.74706
1	2274	-1.63661
1	2275	18.3441
1	2276	0.648347
1	2277	-15.8977
1	2278	3.4092
1	2279	5.98801
1	2280	0.388068
1	2281	33.0246
1	2282	0.493497
1	2283	-2.18952
1	2284	-1.20122
1	2285	2.17506
1	2286	-2.3386
1	2287	-0.431482
1	2288	-0.480553
1	2289	0.153477
1	2290	1.01325
1	2291	0.0083419
1	2292	2.77196
1	2293	2.50378
1	2294	0.184943
1	2295	3.05211
1	2296	0.748651
1	2297	0.354033
1	2298	-0.199423
1	2299	-2.13416
1	2300	0.051536
1	2301	0.0299114
1	2302	-1.18596
1	2303	2.961
1	2304	-0.346788
1	2305	0.505317
1	2306	-0.233962
1	2307	2.48439
1	2308	0.200469
1	2309	-6.04582
1	2310	25.6409
1	2311	-0.871361
1	2312	1.80487
1	2313	-38.3532
1	2314	-0.690454
1	2315	1.46791
1	2316	0.416517
1	2317	-0.179867
1	2318	7.26148
1	2319	0.187607
1	2320	-0.220478
1	2321	-0.657839
1	2322	-0.424198
1	2323	-2.79335
1	2324	-0.658998
1	2325	-0.289835
1	2326	0.202086
1	2327	18.2268
1	2328	0.600681
1	2329	1.10178
1	2330	1.17675
1	2331	5.65081
1	2332	1.0751
1	2333	-8.01784
1	2334	-1.77857
1	2335	-1.12252
1	2336	2.25138
1	2337	-0.330821
1	2338	-1.49634
1	2339	-0.0978197
1	2340	4.35179
1	2341	9.36716
1	2342	0.103787
1	2343	1.6159
1	2344	0.880578
1	2345	1.59712
1	2346	-1.49022
1	2347	0.0126089
1	2348	1.01661
1	2349	-0.487311
1	2350	0.925484
1	2351	-0.225023
1	2352	2.13776
1	2353	31.5769
1	2354	-1.72828
1	2355	-0.412584
1	2356	14.1998
1	2357	0.462279
1	2358	-0.852885
1	2359	-0.578151
1	2360	0.176297
1	2361	0.159555
1	2362	-0.258342
1	2363	0.341767
1	2364	-1.0711
1	2365	0.14129
1	2366	-0.544759
1	2367	-0.705898
1	2368	2.53281
1	2369	-6.3049
1	2370	0.0775834
1	2371	0.525534
1	2372	0.619737
1	2373	-0.277166
1	2374	-0.337777
1	2375	0.304216
1	2376	-0.575305
1	2377	1.80315
1	2378	3.0777
1	2379	1.06281
1	2380	5.16173
1	2381	5.24272
1	2382	-43.9356
1	2383	-0.0264638
1	2384	1.04694
1	2385	2.93894
1	2386	0.679878
1	2387	-9.00988
1	2388	-24.4367
1	2389	0.282072
1	2390	-1.83889
1	2391	4.98103
1	2392	-0.253345
1	2393	27.0919
1	2394	1.7421
1	2395	-0.0870423
1	2396	1.29598
1	2397	0.872332
1	2398	2.85765
1	2399	-8.20123
1	2400	-0.232626
1	2401	0.256571
1	2402	-0.761165
1	2403	-1.04105
1	2404	0.850675
1	2405	-1.2001
1	2406	-1.07874
1	2407	-12.8079
1	2408	0.800619
1	2409	0.777118
1	2410	16.213
1	2411	1.24217
1	2412	-0.858011
1	2413	0.407657
1	2414	3.67842
1	2415	-2.13674
1	2416	-8.91156
1	2417	0.755383
1	2418	6.84479
1	2419	0.089543
1	2420	-1.71988
1	2421	0.0238558
1	2422	-0.720633
1	2423	-0.754022
1	2424	-0.765774
1	2425	-21.4494
1	2426	2.08474
1	2427	2.43745
1	2428	0.817137
1	2429	-0.145702
1	2430	0.057199
1	2431	3.14607
1	2432	0.286488
1	2433	0.778017
1	2434	-0.00508791
1	2435	24.0563
1	2436	0.466097
1	2437	-1.46756
1	2438	-0.343637
1	2439	-1.11968
1	2440	-1.04777
1	2441	-0.8456
1	2442	0.974221
1	2443	-0.608567
1	2444	2.93364
1	2445	-3.72069
1	2446	-0.702786
1	2447	2.46696
1	2448	1.70143
1	2449	-1.81796
1	2450	0.782972
1	2451	0.100187
1	2452	-1.40575
1	2453	0.765105
1	2454	0.458681
1	2455	-0.12434
1	2456	-2.24997
1	2457	-0.885534
1	2458	-0.515767
1	2459	-2.40343
1	2460	0.798186
1	2461	0.224422
1	2462	1.28524
1	2463	0.232778
1	2464	0.0750172
1	2465	-3.20239
1	2466	-1.00536
1	2467	2.07289
1	2468	0.145771
1	2469	-1.16851
1	2470	-1.30273
1	2471	-2.70214
1	2472	-12.4348
1	2473	-0.135083
1	2474	-0.05293
1	2475	-5.72138
1	2476	-0.69334
1	2477	22.716
1	2478	153.34
1	2479	0.632577
1	2480	1.5047
1	2481	10.7029
1	2482	1.63939
1	2483	-1.0121
1	2484	-9.56189
1	2485	-1.21909
1	2486	-2.33265
1	2487	-0.0978211
1	2488	-0.0526712
1	2489	-0.581046
1	2490	0.587449
1	2491	0.0647968
1	2492	-0.627646
1	2493	1.43835
1	2494	-1.70074
1	2495	-1.06572
1	2496	2.08309
1	2497	-1.33049
1	2498	-0.766422
1	2499	0.307627
1	2500	-0.672885
1	2501	1.16758
1	2502	1.53158
1	2503	-0.57112
1	2504	-0.0200908
1	2505	-3.56429
1	2506	13.371
1	2507	-0.150066
1	2508	0.84612
1	2509	-0.788442
1	2510	-0.752853
1	2511	-0.0628115
1	2512	-0.322894
1	2513	4.19226
1	2514	0.844572
1	2515	-0.146971
1	2516	0.875763
1	2517	-0.881639
1	2518	3.67797
1	2519	-2.18706
1	2520	0.917997
1	2521	-0.290363
1	2522	-52.5762
1	2523	-0.43432
1	2524	3.39836
1	2525	0.930274
1	2526	0.930148
1	2527	0.113339
1	2528	-0.0989989
1	2529	2.87161
1	2530	-2.23028
1	2531	0.033317
1	2532	50.4682
1	2533	0.312232
1	2534	-0.328748
1	2535	-1.29996
1	2536	-2.34937
1	2537	0.711595
1	2538	-0.437495
1	2539	-1.31283
1	2540	-0.205436
1	2541	-2.69957
1	2542	0.64731
1	2543	1.36002
1	2544	2.29799
1	2545	-1.47894
1	2546	4.87008
1	2547	-0.713279
1	2548	-1.66957
1	2549	0.294915
1	2550	-0.271901
1	2551	-0.980519
1	2552	-4.37538
1	2553	-0.121388
1	2554	0.0803537
1	2555	-21.7166
1	2556	-1.61812
1	2557	1.61601
1	2558	0.461226
1	2559	-2.98134
1	2560	0.611084
1	2561	0.62339
1	2562	1.02091
1	2563	0.129239
1	2564	0.230931
1	2565	1.86249
1	2566	2.94195
1	2567	-0.179895
1	2568	-0.546853
1	2569	-1.06434
1	2570	-0.459976
1	2571	-2.52814
1	2572	-1.38342
1	2573	-1.36532
1	2574	1.05502
1	2575	-0.0145365
1	2576	-0.45229
1	2577	1.32803
1	2578	0.852969
1	2579	2.82119
1	2580	0.23627
1	2581	0.0986601
1	2582	-0.341441
1	2583	-1.91754
1	2584	-10.3967
1	2585	1.16457
1	2586	-0.451943
1	2587	2.22404
1	2588	-1.57486
1	2589	0.0252426
1	2590	-1.23832
1	2591	1.29916
1	2592	1.53317
1	2593	0.730441
1	2594	2.78502
1	2595	0.214866
1	2596	6.10335
1	2597	-0.104186
1	2598	-1.65128
1	2599	1.23784
1	2600	0.00255249
1	2601	1.09484
1	2602	1.02274
1	2603	0.051194
1	2604	0.508355
1	2605	3.98257
1	2606	-0.484042
1	2607	0.570435
1	2608	1.4601
1	2609	-0.580602
1	2610	1.34554
1	2611	0.248459
1	2612	0.907545
1	2613	195.854
1	2614	89.7192
1	2615	0.587403
1	2616	0.967647
1	2617	17.8114
1	2618	-0.125008
1	2619	-0.188717
1	2620	2.61372
1	2621	-0.315027
1	2622	2.94406
1	2623	-0.0320353
1	2624	-1.07462
1	2625	-0.340717
1	2626	4.49508
1	2627	32.5184
1	2628	-1.21539
1	2629	5.67472
1	2630	0.553089
1	2631	0.100187
1	2632	-2.74689
1	2633	-11.0424
1	2634	-0.726663
1	2635	-1.72926
1	2636	0.922199
1	2637	2.13898
1	2638	2.8671
1	2639	0.530801
1	2640	0.759514
1	2641	1.7832
1	2642	-3.14766
1	2643	-5.38362
1	2644	-4.07162
1	2645	-1.2014
1	2646	0.852312
1	2647	-0.0941764
1	2648	1.47163
1	2649	0.0994644
1	2650	-1.28307
1	2651	-0.268604
1	2652	-1.13528
1	2653	0.0978681
1	2654	0.948231
1	2655	0.29646
1	2656	0.607902
1	2657	1.81061
1	2658	-0.436133
1	2659	0.19342
1	2660	-1.16423
1	2661	-0.621528
1	2662	-0.179705
1	2663	6.33654
1	2664	-2.27282
1	2665	-4.78191
1	2666	4.53298
1	2667	0.802077
1	2668	-1.50405
1	2669	15.271
1	2670	3.86754
1	2671	-1.17122
1	2672	1.99501
1	2673	2.22747
1	2674	0.734904
1	2675	-1.30001
1	2676	-0.140526
1	2677	-0.597697
1	2678	-0.327751
1	2679	1.21652
1	2680	1.46962
1	2681	0.290965
1	2682	13.4031
1	2683	0.653979
1	2684	0.926069
1	2685	0.48863
1	2686	0.979317
1	2687	-3.42872
1	2688	-16.8253
1	2689	1.46115
1	2690	2.21157
1	2691	-0.0887411
1	2692	-0.4152
1	2693	0.278001
1	2694	1.55014
1	2695	0.153612
1	2696	-0.146763
1	2697	0.673693
1	2698	-0.78704
1	2699	0.372145
1	2700	18.0268
1	2701	-0.553595
1	2702	2.64511
1	2703	1.70642
1	2704	4.48787
1	2705	1.15247
1	2706	1.18439
1	2707	0.604743
1	2708	0.953953
1	2709	1.01709
1	2710	-4.94982
1	2711	-0.046055
1	2712	-0.0399615
1	2713	-0.315865
1	2714	-0.274417
1	2715	-0.272747
1	2716	0.406982
1	2717	0.36844
1	2718	1.65051
1	2719	-0.68323
1	2720	0.0424936
1	2721	0.084985
1	2722	2.44703
1	2723	0.751503
1	2724	0.890727
1	2725	-0.545006
1	2726	-0.691592
1	2727	-0.982965
1	2728	0.0557301
1	2729	5.82168
1	2730	0.335017
1	2731	0.21123
1	2732	2.36791
1	2733	-0.318522
1	2734	-2.69923
1	2735	-6.1054
1	2736	-15.7872
1	2737	-1.56308
1	2738	0.485758
1	2739	-1.21686
1	2740	-1.56684
1	2741	-0.162183
1	2742	2.06882
1	2743	0.364594
1	2744	0.208408
1	2745	-3.38772
1	2746	0.518576
1	2747	-2.26538
1	2748	-0.187402
1	2749	2.46191
1	2750	0.077482
1	2751	-0.910518
